Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ScaleBlazor\Server\ScaleBlazor.Server.csproj,File,ScaleBlazor\Server\Services\ScaleReaderService.cs,113,16,F:System.IO.Ports.Handshake.None,,,,,"using var testPort = new SerialPort(port)                  {                      BaudRate = baudRate,                      DataBits = dataBits,                      Parity = parity,                      StopBits = stopBits,                      Handshake = Handshake.None,                      ReadTimeout = 250,                      WriteTimeout = 250,                      DtrEnable = true,                      RtsEnable = true                  };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ScaleBlazor\Server\ScaleBlazor.Server.csproj,File,ScaleBlazor\Server\Services\ScaleReaderService.cs,113,16,T:System.IO.Ports.Handshake,,,,,"using var testPort = new SerialPort(port)                  {                      BaudRate = baudRate,                      DataBits = dataBits,                      Parity = parity,                      StopBits = stopBits,                      Handshake = Handshake.None,                      ReadTimeout = 250,                      WriteTimeout = 250,                      DtrEnable = true,                      RtsEnable = true                  };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ScaleBlazor\Server\ScaleBlazor.Server.csproj,File,ScaleBlazor\Server\Services\ScaleReaderService.cs,113,16,P:System.IO.Ports.SerialPort.Handshake,,,,,"using var testPort = new SerialPort(port)                  {                      BaudRate = baudRate,                      DataBits = dataBits,                      Parity = parity,                      StopBits = stopBits,                      Handshake = Handshake.None,                      ReadTimeout = 250,                      WriteTimeout = 250,                      DtrEnable = true,                      RtsEnable = true                  };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ScaleBlazor\Server\ScaleBlazor.Server.csproj,File,ScaleBlazor\Server\Services\ScaleReaderService.cs,113,16,T:System.IO.Ports.StopBits,,,,,"using var testPort = new SerialPort(port)                  {                      BaudRate = baudRate,                      DataBits = dataBits,                      Parity = parity,                      StopBits = stopBits,                      Handshake = Handshake.None,                      ReadTimeout = 250,                      WriteTimeout = 250,                      DtrEnable = true,                      RtsEnable = true                  };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ScaleBlazor\Server\ScaleBlazor.Server.csproj,File,ScaleBlazor\Server\Services\ScaleReaderService.cs,113,16,P:System.IO.Ports.SerialPort.StopBits,,,,,"using var testPort = new SerialPort(port)                  {                      BaudRate = baudRate,                      DataBits = dataBits,                      Parity = parity,                      StopBits = stopBits,                      Handshake = Handshake.None,                      ReadTimeout = 250,                      WriteTimeout = 250,                      DtrEnable = true,                      RtsEnable = true                  };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ScaleBlazor\Server\ScaleBlazor.Server.csproj,File,ScaleBlazor\Server\Services\ScaleReaderService.cs,113,16,T:System.IO.Ports.Parity,,,,,"using var testPort = new SerialPort(port)                  {                      BaudRate = baudRate,                      DataBits = dataBits,                      Parity = parity,                      StopBits = stopBits,                      Handshake = Handshake.None,                      ReadTimeout = 250,                      WriteTimeout = 250,                      DtrEnable = true,                      RtsEnable = true                  };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ScaleBlazor\Server\ScaleBlazor.Server.csproj,File,ScaleBlazor\Server\Services\ScaleReaderService.cs,113,16,P:System.IO.Ports.SerialPort.Parity,,,,,"using var testPort = new SerialPort(port)                  {                      BaudRate = baudRate,                      DataBits = dataBits,                      Parity = parity,                      StopBits = stopBits,                      Handshake = Handshake.None,                      ReadTimeout = 250,                      WriteTimeout = 250,                      DtrEnable = true,                      RtsEnable = true                  };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ScaleBlazor\Server\ScaleBlazor.Server.csproj,File,ScaleBlazor\Server\Services\ScaleReaderService.cs,113,16,P:System.IO.Ports.SerialPort.DataBits,,,,,"using var testPort = new SerialPort(port)                  {                      BaudRate = baudRate,                      DataBits = dataBits,                      Parity = parity,                      StopBits = stopBits,                      Handshake = Handshake.None,                      ReadTimeout = 250,                      WriteTimeout = 250,                      DtrEnable = true,                      RtsEnable = true                  };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ScaleBlazor\Server\ScaleBlazor.Server.csproj,File,ScaleBlazor\Server\Services\ScaleReaderService.cs,113,16,P:System.IO.Ports.SerialPort.BaudRate,,,,,"using var testPort = new SerialPort(port)                  {                      BaudRate = baudRate,                      DataBits = dataBits,                      Parity = parity,                      StopBits = stopBits,                      Handshake = Handshake.None,                      ReadTimeout = 250,                      WriteTimeout = 250,                      DtrEnable = true,                      RtsEnable = true                  };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ScaleBlazor\Server\ScaleBlazor.Server.csproj,File,ScaleBlazor\Server\Services\ScaleReaderService.cs,113,16,T:System.IO.Ports.SerialPort,,,,,"using var testPort = new SerialPort(port)                  {                      BaudRate = baudRate,                      DataBits = dataBits,                      Parity = parity,                      StopBits = stopBits,                      Handshake = Handshake.None,                      ReadTimeout = 250,                      WriteTimeout = 250,                      DtrEnable = true,                      RtsEnable = true                  };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ScaleBlazor\Server\ScaleBlazor.Server.csproj,File,ScaleBlazor\Server\Services\ScaleReaderService.cs,113,16,M:System.IO.Ports.SerialPort.#ctor(System.String),,,,,"using var testPort = new SerialPort(port)                  {                      BaudRate = baudRate,                      DataBits = dataBits,                      Parity = parity,                      StopBits = stopBits,                      Handshake = Handshake.None,                      ReadTimeout = 250,                      WriteTimeout = 250,                      DtrEnable = true,                      RtsEnable = true                  };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ScaleBlazor\Server\ScaleBlazor.Server.csproj,File,ScaleBlazor\Server\Services\ScaleReaderService.cs,106,12,T:System.IO.Ports.SerialPort,,,,,"if (_serialPort?.IsOpen == true && string.Equals(_serialPort.PortName, port, StringComparison.OrdinalIgnoreCase))              {                  return port;              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ScaleBlazor\Server\ScaleBlazor.Server.csproj,File,ScaleBlazor\Server\Services\ScaleReaderService.cs,106,12,P:System.IO.Ports.SerialPort.PortName,,,,,"if (_serialPort?.IsOpen == true && string.Equals(_serialPort.PortName, port, StringComparison.OrdinalIgnoreCase))              {                  return port;              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ScaleBlazor\Server\ScaleBlazor.Server.csproj,File,ScaleBlazor\Server\Services\ScaleReaderService.cs,106,12,P:System.IO.Ports.SerialPort.IsOpen,,,,,"if (_serialPort?.IsOpen == true && string.Equals(_serialPort.PortName, port, StringComparison.OrdinalIgnoreCase))              {                  return port;              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ScaleBlazor\Server\ScaleBlazor.Server.csproj,File,ScaleBlazor\Server\Services\ScaleReaderService.cs,106,12,T:System.IO.Ports.SerialPort,,,,,"if (_serialPort?.IsOpen == true && string.Equals(_serialPort.PortName, port, StringComparison.OrdinalIgnoreCase))              {                  return port;              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ScaleBlazor\Server\ScaleBlazor.Server.csproj,File,ScaleBlazor\Server\Services\ScaleReaderService.cs,102,8,M:System.TimeSpan.FromSeconds(System.Double),,,,,var timeout = timeoutPerPort ?? TimeSpan.FromSeconds(2);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ScaleBlazor\Server\ScaleBlazor.Server.csproj,File,ScaleBlazor\Server\Services\ScaleReaderService.cs,101,8,T:System.IO.Ports.StopBits,,,,,"var stopBits = _configuration.GetValue<StopBits>(""Scale:StopBits"", StopBits.One);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ScaleBlazor\Server\ScaleBlazor.Server.csproj,File,ScaleBlazor\Server\Services\ScaleReaderService.cs,101,8,T:System.IO.Ports.StopBits,,,,,"var stopBits = _configuration.GetValue<StopBits>(""Scale:StopBits"", StopBits.One);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ScaleBlazor\Server\ScaleBlazor.Server.csproj,File,ScaleBlazor\Server\Services\ScaleReaderService.cs,101,8,F:System.IO.Ports.StopBits.One,,,,,"var stopBits = _configuration.GetValue<StopBits>(""Scale:StopBits"", StopBits.One);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ScaleBlazor\Server\ScaleBlazor.Server.csproj,File,ScaleBlazor\Server\Services\ScaleReaderService.cs,101,8,T:System.IO.Ports.StopBits,,,,,"var stopBits = _configuration.GetValue<StopBits>(""Scale:StopBits"", StopBits.One);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ScaleBlazor\Server\ScaleBlazor.Server.csproj,File,ScaleBlazor\Server\Services\ScaleReaderService.cs,100,8,T:System.IO.Ports.Parity,,,,,"var parity = _configuration.GetValue<Parity>(""Scale:Parity"", Parity.None);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ScaleBlazor\Server\ScaleBlazor.Server.csproj,File,ScaleBlazor\Server\Services\ScaleReaderService.cs,100,8,T:System.IO.Ports.Parity,,,,,"var parity = _configuration.GetValue<Parity>(""Scale:Parity"", Parity.None);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ScaleBlazor\Server\ScaleBlazor.Server.csproj,File,ScaleBlazor\Server\Services\ScaleReaderService.cs,100,8,F:System.IO.Ports.Parity.None,,,,,"var parity = _configuration.GetValue<Parity>(""Scale:Parity"", Parity.None);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ScaleBlazor\Server\ScaleBlazor.Server.csproj,File,ScaleBlazor\Server\Services\ScaleReaderService.cs,100,8,T:System.IO.Ports.Parity,,,,,"var parity = _configuration.GetValue<Parity>(""Scale:Parity"", Parity.None);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ScaleBlazor\Server\ScaleBlazor.Server.csproj,File,ScaleBlazor\Server\Services\ScaleReaderService.cs,61,43,P:System.IO.Ports.SerialPort.IsOpen,,,,,.IsOpen
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ScaleBlazor\Server\ScaleBlazor.Server.csproj,File,ScaleBlazor\Server\Services\ScaleReaderService.cs,61,31,T:System.IO.Ports.SerialPort,,,,,_serialPort
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ScaleBlazor\Server\ScaleBlazor.Server.csproj,File,ScaleBlazor\Server\Services\ScaleReaderService.cs,21,24,T:System.IO.Ports.SerialPort,,,,,_serialPort
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ScaleBlazor\Server\ScaleBlazor.Server.csproj,File,ScaleBlazor\Server\Controllers\ScaleController.cs,66,12,M:System.TimeSpan.FromSeconds(System.Double),,,,,"var lines = await _scaleService.CaptureRawLinesAsync(count, TimeSpan.FromSeconds(10), HttpContext.RequestAborted);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,ScaleBlazor\Server\ScaleBlazor.Server.csproj,File,ScaleBlazor\Server\Program.cs,34,0,"M:Microsoft.AspNetCore.Builder.ExceptionHandlerExtensions.UseExceptionHandler(Microsoft.AspNetCore.Builder.IApplicationBuilder,System.Action{Microsoft.AspNetCore.Builder.IApplicationBuilder})",,,,,"app.UseExceptionHandler(errorApp =>  {      errorApp.Run(async context =>      {          var exception = context.Features.Get<IExceptionHandlerFeature>()?.Error;          var logger = context.RequestServices.GetRequiredService<ILogger<Program>>();            if (exception != null)          {              logger.LogError(exception, ""Unhandled server exception"");          }            context.Response.StatusCode = StatusCodes.Status500InternalServerError;          await context.Response.WriteAsJsonAsync(new { error = ""An unexpected server error occurred."" });      });  });"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,ScaleBlazor\Shared\ScaleBlazor.Shared.csproj,File,ScaleBlazor\Shared\ScaleBlazor.Shared.csproj,,,,,,,,Current target framework: net7.0 Recommended target framework: net10.0
